source,commentary
公食大夫禮第九鄭氏注公食大夫之禮使大夫戒各以其爵,戒猶告也告之必使同班敵者易以相親敬
上介出請入告,問所以爲來事
三辭,爲旣先受賜不敢當
賓出拜辱,拜使者屈辱來迎巳
大夫不荅拜將命,不荅拜爲人使也將猶致也
賓再拜稽首,受命
大夫還,復於君
賓不拜送遂從之,不拜送者爲從之不終事
賓朝服卽位于大門外如聘,於是朝服則初時玄端如聘亦入于次俟
卽位具,主人也擯者俟君於大門外卿大夫士序及宰夫具其饌物皆於廟門之外
羮定,肉謂之羮定猶孰也著之者不以爲節
甸人陳鼎七當門南面西上設扄鼏鼏若束若編,七鼎一大牢也甸人冡宰之屬兼亨人者南面西上以其爲賓統於外也扄鼎扛所以舉之者也凡鼎鼏蓋以茅爲之長則束本短則編其中央今文扄作鉉古文鼏皆作宻
設洗如饗,必如饗者先饗後食如其近者也饗禮亡燕禮則設洗於阼階東南古文饗或作鄉
小臣具盤匜在東堂下,爲公盥也公尊不就洗小臣於小賓客饗食掌正君服位
宰夫設筵加席几,設筵於戸西南面而左几公不賓至授几者親設湆醬可以畧此
無尊,主於食不獻酬
飲酒漿飲俟于東房,飲酒清酒也漿飲酨漿也其俟奠於豐上也飲酒先言飲明非獻酬之酒也漿飲先言漿别於六飲也
凡宰夫之具饌于東房,凡非一也飲食之具宰夫所掌也酒漿不在凡中者雖無尊猶嫌在堂
公如賓服迎賓于大門内,不出大門降於國君
大夫納賓,大夫謂上擯也納賓以公命
賓入門左公再拜賓辟再拜稽首,左西方賓位也辟逡遁不敢當君拜也
公揖入賓從,揖入道之
及廟門公揖入,廟禰廟也
賓入三揖,毎曲揖及當碑揖相人偶
至于階三讓,讓先升
公升二等賓升,逺下人君
大夫立于東夾南西面北上,東夾南東西節也取節於夾明東於堂
士立于門東北面西上,統於門者非其正位辟賓在此
小臣東堂下南面西上宰東夾北西面南上,宰宰夫之屬也古文無南上
内官之士在宰東北西面南上,夫人之官内宰之屬也自卿大夫至此不先卽位從君而入者明助君饗食賓自無事
介門西北面西上,西上自統於賓也然則承擯以下立於士西少進東上
公當楣北鄉至再拜賓降也公再拜,楣謂之梁至再拜者興禮俟賓嘉其來也公再拜賓降矣
賓西階東北面荅拜,西階東少就主君敬也
擯者辭,辭拜於下
拜也公降一等辭曰寡君從子雖將拜興也,賔降再拜公降擯者釋辭矣賔猶降終其再拜稽首興起也
賓栗階升不拜,自以已拜也栗實栗也不拾級連歩趨主國君之命不拾級而下曰辵
命之成拜階上北面再拜稽首,賓降拜主君辭之賓雖終拜於主君之意猶爲不成
士舉鼎去鼏於外次入陳鼎于碑南南面西上右人抽扄坐奠于鼎西南順出自鼎西左人待載,入由東出由西明爲賔也今文奠爲委古文待爲持
雍人以爼入陳于鼎南旅人南面加匕于鼎退,旅人雍人之屬旅食者也雍人言入旅人言退文互相備也出入之由亦如舉鼎者匕爼毎噐一人諸侯官多也
大夫長盥洗東南西面北上序進盥退者與進者交于前卒盥序進南面七,長以長㓜也序猶更也前洗南
載者西面,載者左人也亦序自鼎東西面於其前大夫七則載之
魚腊飪,飪孰也食禮宜孰饗有腥者
載體進奏,體謂牲與腊也奏謂皮膚之理也進其理本在前下大夫體七个
魚七縮爼寢右,右首也寢右進鬐也乾魚近膄多骨鯁
膓胃七同爼,以其不立階上以主君離阼也疑正立也自定之貌今文曰西階
宰夫自東房薦豆六設于醬東西上韭菹以東醓醢昌本昌本南麋臡以西菁菹鹿臡,醓醢醢有醓昌本昌蒲本菹也醢有骨謂之臡菁􁅁菁菹也今文臡皆作麋
