source,commentary
士虞禮第十四鄭氏注士虞禮特豕饋食,饋猶歸也
側亨于廟門外之右東面,側亨亨一胖也亨於爨用鑊不於門東未可以吉也是日也以虞易奠祔而以吉祭易喪祭鬼神所在則曰廟尊言之
魚腊爨亞之北上,爨竈
饎爨在東壁西面,炊黍稷曰饎饎北上上齊於屋宇於虞有亨饎之爨彌吉
設洗于西階西南水在洗西篚在東,反吉也亦當西榮南北以堂深
尊于室中北墉下當戶兩甒醴酒酒在東無禁幂用絺布加勺南枋,酒在東上醴也絺布葛屬
素几葦席在西序下,有几始鬼神也
苴刌茅長五寸束之實于篚饌于西坫上,苴猶藉也
饌兩豆菹醢于西楹之東醢在西一鉶亞之,醢在西南面取之得左取菹右取醢便其設之
從獻豆兩亞之四籩亞之北上,豆從主人獻祝籩從主婦獻尸祝北上菹與棗不東陳别於正
饌黍稷二敦于階間西上藉用葦席,藉猶薦也古文藉爲席
匜水錯于槃中南流在西階之南簞巾在其東,流匜吐水口也
陳三鼎于門外之右北面北上設扄鼏,門外之右門西也今文扄爲鉉
匕爼在西塾之西,不饌於塾上統於鼎也塾有西者是室南鄕
羞燔爼在内西塾上南順,南順於南面取縮執之便也肝俎在燔東
主人及兄弟如葬服賓執事者如弔服皆卽位于門外如朝夕臨位婦人及内兄弟服卽位于堂亦如之,葬服者旣夕曰丈夫髽散帶垂也賓執事者賓客來執事也
祝免澡葛絰帶布席于室中東面右几降出及宗人卽位于門西東面南上,祝亦執事免者祭祀之禮祝所親也澡治也治葛以爲首絰及帶接神宜變也然則士之屬官爲其長弔服加麻矣至於旣卒哭主人變服則除右几於席近南也
宗人告有司具遂請拜賓如臨入門哭婦人哭,臨朝夕哭
主人卽位于堂衆主人及兄弟賓卽位于西方如反哭位,旣夕曰乃反哭入門升自西階東面衆主人堂下東面北上此則異於朝夕
祝入門左北面,不與執事同位接神尊也
宗人西階前北面,當詔主人及賓之事
祝盥升取苴降洗之升入設于几東席上東縮降洗觶升止哭,縮從也古文縮爲蹙
主人倚杖入祝從在左西面,主人北旋倚杖西序乃入喪服小記曰虞杖不入於室祔杖不升於堂然則練杖不入於門明矣
贊薦菹醢醢在北,主婦不薦衰斬之服不執事也曾子問曰士祭不足則取於兄弟大功以下者
佐食及執事盥出舉長在左,舉舉鼎也長在左西方位也凡事宗人詔之
鼎入設于西階前東面北上匕俎從設左人抽扄鼏匕佐食及右人載,載載於俎佐食載則亦在右矣今文扄爲鉉古文鼏爲密
卒朼者逆退復位,復賓位也
俎入設于豆東魚亞之腊特,亞次也今文無之
贊設二敦于俎南黍其東稷,簋實尊黍也
設一鉶于豆南,鉶菜羮也
佐食出立于戸西,饌巳也今文無于戸西
贊者徹鼎,反于門外
祝酌醴命佐食啓㑹佐食許諾啓㑹郤于敦南復位,㑹合也謂敦蓋也復位出立于戸西今文啓爲開
祝奠觶于鉶南復位主人再拜稽首,復位復主人之左
祝饗命佐食祭,饗告神饗此祭祭于苴也饗神辭記所謂哀子某哀顯相夙興夜處不寧下至適爾皇祖某甫尚饗是也
佐食許諾鉤袒取黍稷祭于苴三取膚祭祭如初祝取奠觶祭亦如之不盡益反奠之主人再拜稽首,鉤袒如今擐衣也苴所以藉祭也孝子始將納尸以事其親爲神疑於其位設苴以定之耳或日苴主道也則特牲少牢當有主象而無何乎
祝祝卒主人拜如初哭出復位,祝祝者釋孝子祭辭
祝迎尸一人衰絰奉篚哭從尸,尸主也孝子之祭不見親之形象心無所繫立尸而主意焉一人主人兄弟檀弓曰旣封主人贈而祝宿虞尸
尸入門丈夫踊婦人踊,踊不同文者有先後也尸入主人不降者喪事主哀不主敬
淳尸盥宗人授巾,淳沃也沃尸盥者賔執事者也
尸及階祝延尸,延進也告之以升
尸升宗人詔踊如初,言詔踊如初則凡踊宗人詔之
尸入户踊如初哭止,哭止尊尸
婦人入于房,辟執事者
主人及祝拜妥尸尸拜遂坐,妥安坐也
從者錯篚于尸左席上立于其北,北席北也
尸取奠左執之取菹擩于醢祭于豆間祝命佐食墮祭,下祭曰墮墮之猶言墮下也周禮曰旣祭則藏其墮謂此也今文墮爲綏特牲少牢或爲羞失古正矣齊魯之間謂祭爲墮
佐食取黍稷肺祭授尸尸祭之祭奠祝祝主人拜如初尸嘗醴奠之,如初亦祝祝卒乃再拜稽首
佐食舉肺脊授尸尸受振祭嚌之左手執之,右手將有事也尸食之時亦奠肺脊于豆
祝命佐食邇敦佐食舉黍錯于席上,邇近也
尸祭鉶嘗鉶,右手也少牢曰以柶祭羊鉶遂以祭豕鉶嘗羊鉶
泰羮湆自門入設于鉶南胾四豆設于左,博異味也湆肉汁也胾切肉也
尸飯播餘于篚,不反餘也古者飯用手吉時播餘于㑹古文播爲半
