source,commentary
鄕射禮第五儀禮鄭氏注鄕射之禮主人戒賔賔出迎再拜主人荅再拜乃請,主人州長也鄕大夫若在焉則稱郷大夫也戒猶警也語也出迎出門也請告也告賔以射事不言拜辱此爲習民以禮樂不主爲賔巳也不謀賔者時不獻賢能事輕也今郡國行此禮以季春周禮郷老及郷大夫三年正月獻賢能之書於王退而以郷射之禮五物詢衆庶諸侯之郷大夫旣貢士於其君亦用此禮射而詢衆庻乎
賔禮辭許主人再拜賔荅再拜主人退賔送再拜,退還射宫省録射事
無介,雖先飮酒主於射也其序賔之禮畧
乃席賔南面東上,不言於戸牖之間者此射於序
衆賔之席繼而西,言繼者甫欲習衆庻未有所殊别
席主人於阼階上西面,阼階東階
尊於賔席之東兩壷斯禁左玄酒皆加勺篚在其南東肆,斯禁禁切地無足者也設尊者北面西曰左尚之也肆陳也
設洗于阼階東南南北以堂深東西當東榮水在洗東篚在洗西南肆,榮屋翼也
縣于洗東北西面,此縣謂磬也縣於東方辟射位也伹縣磬者半天子之士無鍾
乃張侯下綱不及地武,侯謂所射布也綱持舌繩也武迹也中人之迹尺二寸侯象人綱即其足也是以取數焉
不繫左下綱中掩束之,事未至也
乏參侯道居侯黨之一西五歩,容謂之乏所以爲獲者御矢也侯道五十歩此乏去侯北十丈西三丈
羮定,肉謂之羮定猶孰也謂狗孰可食
主人朝服乃速賔賔朝服出迎再拜主人荅再拜退賔送再拜,速召也射賔輕也戒時玄端今郡國行此鄉射禮皮弁服與禮爲異
賔及衆賔遂從之及門主人一相出迎于門外再拜賔荅再拜,相主人家臣擯賛傳命者
揖衆賔,差卑禮宜異
主人以賔揖先入,以猶與也先入入門右西面
賔厭衆賔衆賔皆入門左東面北上賔少進,引手曰厭少進差在前也今文皆曰揖衆賔
主人以賔三揖皆行及階三讓主人升一等賔升,三讓而主人先升者是主人先讓於賔不俱升者賔客之道進冝難也
主人阼階上當楣北面再拜賔西階上當楣北面荅再拜,主人拜賔至此堂
主人坐取爵于上篚以降,將獻賔也
賔降,從主人也
主人阼階前西面坐奠爵興辭降,重以主人事煩賔也今文無阼階
賔對,對荅
主人坐取爵興適洗南面坐奠爵于篚下盥洗,盥手又洗爵致絜敬也古文盥皆作浣
賔進東北靣辭洗,必進者方辭洗冝違位也言東北面則位南於洗矣
主人坐奠爵于篚興對賔反位,反從降之位也郷飮酒曰當西序東靣
主人卒洗壹揖壹讓以賔升賔西階上北面拜洗主人阼階上北面奠爵遂荅拜乃降,乃降將更盥也古文壹皆作一
賔降主人辭降賔對主人卒盥壹揖壹讓升賔升西階上疑立,疑止也有矜莊之色
主人坐取爵實之賔席之前西北面獻賔,進酒於賔也凡進物曰獻
賔西階上北面拜主人少退,少退猶少辟也
賔進受爵于席前復位,復位西階上位
主人阼階上拜送爵賔少退薦脯醢,薦進
賔升席自西方,賔升降由下也
乃設折俎,牲體枝解節折以實爼也
主人阼階東疑立賔坐左執爵右祭脯醢奠爵于薦西興取肺坐絶祭,郤左手執夲右手絶末以祭也肺離上爲本下爲末
尚左手嚌之,嚌嘗也右手在下絶以授口甞之
興加于俎坐挩手執爵遂祭酒興席末坐啐酒,挩拭也啐甞也古文挩作說
降席坐奠爵拜告旨,降席席西也旨美也
執爵興主人阼階上荅拜賔西階上北面坐卒爵興坐奠爵遂拜執爵興,卒盡
主人阼階上荅拜賔以虚爵降,將洗以酢主人
主人降,從賔也降立阼階東西面當東序
賔西階前東靣坐奠爵興辭降主人對賔坐取爵適洗北面坐奠爵于篚下興盥洗,賔北面盥洗自外來
主人阼階之東南面辭洗賔坐奠爵于篚興對主人反位,反位從降之位也主人辭洗進
賔卒洗揖讓如初升主人拜洗賔荅拜興降盥如主人之禮賔升實爵主人之席前東南面酢主人,酢報
主人阼階上拜賔少退主人進受爵復位賔西階上拜送爵薦脯醢主人升席自北方乃設折俎祭如賔禮,祭薦爼及酒亦嚌啐
不告旨,酒巳物
自席前適阼階上北面坐卒爵興坐奠爵遂拜執爵興賔西階上北靣荅拜,自由也啐酒於席未由前降便也
主人坐奠爵于序端阼階上再拜崇酒賔西階上荅再拜,序端東序頭也崇充也謝酒惡相充滿也
主人坐取觶于篚以降,將酬賔
賔降主人奠觶辭降賔對東靣立主人坐取觶洗賔不辭洗,不辭洗以其將自飮
卒洗揖讓升賔西階上疑立主人實觶酬之阼階上北靣坐奠觶遂拜執觶興,酬勸酒
賔西階上北靣荅拜主人坐祭遂飮卒觶興坐奠觶遂拜執觶興賔西階上北靣荅拜主人降洗賔降辭如獻禮,以將酌巳
升不拜洗,酬禮殺也
賔西階上立主人實觶賔之席前北面,酬賔
賔西階上拜主人坐奠觶于薦西賔辭坐取觶以興反位,賔辭辭主人復親酌巳
主人阼階上拜送賔北面坐奠觶于薦東反位,酬酒不舉
主人揖降賔降東面立于西階西當西序,主人將與衆賔爲禮賔謙不敢獨居堂
主人西南靣三拜衆賔衆賔皆荅壹拜,三拜示徧也壹拜不備禮也獻賔畢乃與衆賔拜敬不能並
主人揖升坐取爵于序端降洗升實爵西階上獻衆賔衆賔之長升拜受者三人,長其老者言三人則衆賔多矣國以多德行道藝爲榮何常數之有乎
主人拜送,拜送爵於衆賔右
坐祭立飮不拜旣爵授主人爵降復位,旣盡
衆賔皆不拜受爵坐祭立飮,自第四巳下又不拜受爵禮彌略
毎一人獻則薦諸其席,諸於
衆賔辯有脯醢,薦於其位
主人以虚爵降奠于篚,不復用
揖讓升賔厭衆賔升衆賔皆升就席一人洗舉觶於賔,一人主人之吏
升實觶西階上坐奠觶拜執觶興賔席末荅拜舉觶者坐祭遂飮卒觶興坐奠觶拜執觶興賔荅拜降洗升實之西階上北面,將進奠觶
賔拜,拜受觶
舉觶者進坐奠觶于薦西,不授賤不敢也
賔辭坐取以興,若親受然
舉觶者西階上拜送賔反奠于其所舉觶者降大夫若有遵者則入門左,謂此郷之人爲大夫者也謂之遵者方以禮樂化民欲其遵法之也其士也於旅乃入郷大夫士非郷人禮亦然主於郷人耳今文遵爲僎
主人降,迎大夫於門内也不出門
禮不嚌肺不啐酒不吿旨西階上卒爵拜主人荅拜,凡所不者殺於賔也大夫升席由東方
大夫降洗,將酢主人也大夫若衆則辯獻長乃酢
主人復阼階降辭如初卒洗主人盥,盥者雖將酌自飲尊大夫不敢褻
揖讓升大夫授主人爵于兩楹間復位主人實爵以酢于西階上坐奠爵拜大夫荅拜坐祭卒爵拜大夫荅拜主人坐奠爵于西楹南再拜崇酒大夫荅拜主人復阼階揖降,將升賔
大夫降立于賔南,雖尊不奪人之正禮
主人揖讓以賔升大夫及衆賔皆升就席席工于西階上少東樂正先升北面立于其西,言少東者明樂正西側階不欲大東辟射位
工四人二瑟瑟先相者皆左何瑟面鼔執越内弦右手相入升自西階北面東上工坐相者坐授瑟乃降,瑟先賤者先就事也相扶工也靣前也鼓在前變於君也執越内弦右手相由便也越瑟下孔所以發越其聲也前越言執者内有弦結手入之淺也相者降立西方
笙入立于縣中西面,堂下樂相從也縣中磬東立西靣
乃合樂周南關雎葛覃卷耳召南鵲巢采蘩采蘋,不歌不笙不間志在射略於樂也不略合樂者周南召南之風郷樂也不可略其正也昔大王王季文王始居𡵨山之陽躬行召南之教以成王業至三分天下乃宣周南召南之化本其德之𥘉刑于寡妻至于兄弟以御于家邦故謂之郷樂用之房中以及朝庭饗燕郷射飲酒此六篇其風化之原也是以合金石絲竹而歌之
工不興吿于樂正曰正歌備,不興者瞽矇禮略也
樂正吿于賔乃降,樂正降者堂上正樂畢也降立西階東北靣
主人取爵于上篚獻工大師則爲之洗,尊之也君賜大夫樂又從之以其人謂之大師
賔降主人辭降,大夫不降尊也
工不辭洗卒洗升實爵工不興左瑟一人拜受爵,左瑟辟主人授爵也一人無大師則工之長者
主人阼階上拜送爵薦脯醢使人相祭,人相者
工飮不拜旣爵授主人爵衆工不拜受爵祭飮辯有脯醢不祭,祭飲不興受爵坐祭坐飲
