source,commentary
季氏第十六凡十四章顓,音專
臾,音瑜顓臾附庸國也
見於,賢遍反
宓,音密又音伏本亦作伏
羲,許冝反
過與,音餘下同
相其,息亮反
爲之,上音于僞反
夫顓臾,音符下今夫疾夫夫如是並同
邦域,邦或作封
周任,音壬注同
度已,待洛反
焉用,於䖍反
相矣,息亮反注同下相夫子同
虎兕,徐履反
於匣,户甲反本今作柙
於櫝,音獨下同
檻,户覽反
匱也,其位反
於費,悲位反注同
必爲子孫憂,本或作後世必爲子孫憂
疾夫,音符
舎曰,音捨注同
政治,直吏反本今作理
離析,星歷反
邦内,鄭本作封内
盾,又作楯並食允反
不在顓臾,或作不在於顓臾
乾侯,音干
陪臣,蒲回反
陪重,直龍反
政逮,音代一音弟
故夫,音符
便辟,上婢緜反下婢亦反注及下皆同
便佞,乃定反
三樂,五敎反下不出者同
禮樂,音岳
驕樂,音洛下宴樂同
佚遊,本亦作逸音同
三愆,起䖍反
躁,早報反魯讀躁爲傲今從古
隱匿,女力反
之瞽,音古
趣郷,許亮反本又作向
少之,詩照反
在鬪,丁豆反
在得,或作德非
易知,以䜴反
恢䟽,苦回反
狎大,戸甲反
侮聖,亡甫反
忿,芳吻反
思難,乃旦反
如探,吐南反
蒲坂,音反
華山,如字又戸化反
謂與,音餘
陳亢,音剛又苦浪反
鯉,音里伯魚名也
之逺,于萬反
之稱,尺證反下同
嫡妾,丁歷反本又作適同
