source,commentary
憲問第十四凡四十四章在朝,直遥反本今作在其朝
好勝,呼報反
行之,下孟反一如字
危行,下孟反注及下同
言孫,音遜
以逺,于萬反
宫适,古活反本又作括
羿,音詣
奡盪,上五報反下土浪反
篡,初患反
后相,息亮反
寒浞,仕捉反
少康,詩照反
盡力,津忍反
溝洫,況域反
世皆王,于況反
矣夫,音符
勿勞,力報反注同
來之,力代反
裨諶,上婢之反下時針反
草創,初向反制也依說文此是創痍字創制之字當作剏
乗以,繩證反本今作乗車以
復治,扶又反
掌使,所吏反
孫揮,許歸反
更此,古衡反
故鮮,仙善反
駢邑,薄田反又薄亭反地名
飯,扶晚反
𬞞,所居反本今作疏
食,如字又音嗣注䟽食同
當理,丁浪反
怨難,乃旦反
驕易,以豉反
公綽,昌畧反本又作綽
滕薛,上徒登反下息列反
之知,音智
孫紇,恨發反
卞莊子,皮彦反鄭云秦大夫
少時,詩照反
公孫拔,皮八反
不厭,於豔反下同
樂然,音洛
以防,音房
不要,一遥反
所譖,莊鴆反
知不,音智
不辟,音避
譎而,古穴反詐也
朝之,直遙反
狩,本亦作守手又反
公子糾,居􁇠反注皆同
召,音邵
民慢,武諫反
從弟,才用反
殺襄,申志反本今作弑
九合諸侯不以兵車,史記云兵車之會三乗車之會六榖梁傳云衣裳之會十一范寗注云十三年會北杏又會柯十四年會鄄十五年又會鄄十六年會幽二十七年又會幽僖元年會檉二年會貫三年會陽榖五年會首戴七年會寗母凡十一會鄭不取北杏及陽榖爲九也
者與,音餘
又相,息亮反下同
被髮,皮寄反下同
左衽,而審反一音而鴆反下同
大夫僎,本又作同士免反
公朝,直遥反
行如,下孟反
子曰衞靈公之無道,一本作子言鄭本同
夫如是,音符下同
不喪,息浪反下同又如字
仲叔圉,魚吕反
祝鮀,徒何反
各當,丁浪反
其言之不怍,才洛反慙也
弑簡,本亦作殺同音試下同
而朝,直遥反
先齊齊必沐浴,側皆反亦作齋字
告夫,音符下同
故復,扶又反下同
之三子告,本或作二三子告非也
語之,魚據反
諫爭,下作去聲
爲已,于僞反注同
蘧伯玉,其居反
使者,所吏反下及注同
其行,下孟反或如字
知者,音智
不惑,音或
方人,如字孔云比方人也鄭本作謗謂言人之過惡
夫我,音符
暇,行訝反
不億,於力反
反怨,紆萬反又於袁反本或作冤
丘何,或作丘何鄭作丘何是本今作丘何爲是
驥,音冀古之善馬也
夫,音符
不怨,於袁反又於願反注同
不尤,鄭云尤非也
伯寮,力彫反
愬,悉路反
譖也,側鴆反
恚子,一睡反
市朝,直遥反
也與,音餘
辟世,音避下同
適治,直吏反
長沮,七餘反
荷蕢,上胡我反本又作河音同下其位反蕢草器也下皆同
楚狂接輿,音餘
閽人,音昬本或作昬同
者與,音餘
契契,苦計反一音苦結反
硜硜,苦耕反
莫己,音紀下斯已同
則揭,起例反
揭揭,上起例反下起列反又皆起例反
末之難,如字或乃旦反
不解,音蟹本今作不能解
諒,音亮信也
隂,如字默也鄭讀禮爲梁􁉜杜預解左傳爲諒闇貌也
中興,丁仲反
治也,直吏反本今作治者
上好,呼報反
易使,以豉反
病猶難,乃旦反
原壤,而丈反
夷踞,音據
不孫,音遜
弟,大計反
長無,丁丈反
叩其,音口又音扣
脛,戸定反
傳賔,直專反
者與,音餘
不差,初佳反一音初賣反
