source,commentary
八佾第三凡二十六章佾,音逸列也
僭,子念反下同
雍,於容反
撤,直列反本或作徹
相維,息亮反助也
辟公,必亦反君也注同
其易,以豉反包云和易注同鄭云簡
寧戚,千歷反
旅,音吕馬云祭名接祭山曰旅
救與,音餘
嗚呼,本或作烏乎音同
曽謂,則登反則也
不享,許丈反
爭,責衡反爭鬪之爭絶句注同
必也射乎,鄭讀以必也絶句
揖讓而升下,絶句鄭注詩賔之初筵引此則云下而飲
而飲,王於鴆反注同又如字
多笇,悉亂反籌也本今作筭
倩兮,七練反
盻兮,普莧反動目貌字林云美目也又匹簡反又匹莧反
絢兮,呼縣反馬云文貌鄭云文成章曰絢
繪事,胡對反本又作繢同晝文也
喻美女,如字又夷住反
解,音蟹
禘,大計反又祭也
旣灌,古亂反
祫,戸夾反
爲序,于僞反注同
昭穆,常遥反說文作佋下同
大祖,音泰下同
鬱鬯,勑亮反本今作鬯
躋僖,子兮反
易了,以豉反
吾不與,音預
媚,美記反
於奥,烏報反孔云内也鄭云西南隅
求昵,女乙反亦作暱
所禱,丁老反一音都報反
監,古暫反觀也視也
郁郁,於六反
大,音泰注及下同
鄹人,側留反邑名
梁紇,恨没反又恨發反
復,扶又反
能中,丁仲反下及注同
同科,苦和反
欲去,起吕反注同
告朔,古篤反
之餼,許氣反牲生曰餼
朝享,直遥反又張遥反
盡禮,津忍反
爲諂,勑檢反
關雎,七餘反
哀而,如字毛詩箋改哀爲衷
問社,如字鄭本作主云主田主謂社
可復,扶又反下同
不咎,其久反
器量,音亮
大儉,音泰一音他賀反
焉得,於䖍反
取三,如字又七喻反本今作娶
謂嫁爲歸,一本無爲字本今作曰歸
爲兩,于僞反又如字
之好,呼報反注同
反坫,丁念反
君別,彼列反
獻酢,才洛反一本作酬
更酌,音庚
子語,魚據反
大師,音泰注同
翕如,許及反何晏云盛也鄭云變動貌
從之,何讀爲縱子用反放縱也鄭云八音皆作
曒如,古了反其音節奏分明也鄭云清別之貌
繹,音亦鄭云志意條達之貌
請見,賢遍反
從者,才用反
於喪,息浪反注同
語諸,魚據反
木鐸,直畧反木鐸金鈴木舌施政敎之所振也
韶,常遥反舜樂名
盡,津忍反
