source,commentary
述而第七舊三十九章今三十八章而好,呼報反注同
老彭,包云殷賢大夫也案大戴禮云商老彭是也鄭云老老𥅆彭彭祖
黙而,俗作嘿亡北反
不厭,於豔反
不倦,其卷反
是行,下孟反
能徙,思爾反
燕居,於見反鄭本作宴
夭夭,於驕反和舒貌
不復,扶又反下同本或無復字非
據杖,直亮反
依倚,於綺反
以上,時掌反注同
無誨,魯讀爲悔字今從古
不憤,房粉反
不悱,芳匪反
爲說,于僞反
以語,魚據反
復重,直用反
無惻,初力反
子於是日哭則不歌,舊以爲別章今冝合前章
舎之,音赦止也一音捨放也
與爾,與及也或云與謀也
是夫,音符
誰與,如字皇音餘
軍將,子匠反
馮河,字亦作憑皮冰反
徒搏,音博
好謀,呼報反
執鞭,必緜反或作音吾孟反非也
吾亦爲之,一本作吾爲之矣
所好,呼報反注同
齊,側皆反本或作齋同
戰疾,之彦反
聞韶,士昭反注同
爲樂,並如字王云爲作也本或作嬀音居危反非
爲衞,于僞反注及下同
大,音泰
蒯,苦怪反
聵,五恠反
鞅,於丈反
于戚,千歷反
曼姑,音萬
吾將問之,一本無將字
惡行,下孟反
曰飯,符晚反
䟽,本或作蔬所居反
食,如字謂菜食也一音嗣飯也
曲肱,國弘反臂也
而枕,之鴆反
樂亦,音洛注同
數,色主反
學易,如字魯讀易爲亦今從古
盡性,津忍反
葉公,舒渉反注同葉地名楚縣尹僭稱公
憤,符粉反
樂以,音洛
好,呼報反
奡,五報反
盪舟,吐浪反
弑,音試下同
我三人行,一本無我字
必得我師焉,本或作必有
桓魋,徒雷反
知廣,音智
隱匿,女力反後章注同
文行,下孟反
忠,李云臣事君也
信,李云與朋友交
亡而爲有,亡如字一音無比舊爲別章今冝與前章合
子釣,音吊
不綱,音剛鄭本同
弋,羊職反
不射,食亦反
宿,息六反謂宿鳥也
一竿,音干
繳,章畧反下同一本作綸
羅屬,音燭
著,直畧反
互郷,戸故反郷名
難與言,絶句
童子見,賢徧反注同
惡惡,上烏路反下如字
之行,下孟反
陳司敗,如字孔云司敗官名陳大夫也鄭以司敗爲人名齊大夫
揖,伊入反說文云攘也一云手著胷曰揖
巫馬,音無
君娶,七住反本今作取
爲同,于僞反
後和,戸臥反注同
重歌,直用反
抑爲,於力反
不厭,於豔反
正唯,魯讀正爲誠今從古
子疾,一本云子疾病皇本同鄭本無病字案集解於子罕篇始釋病則此有病字非
有之誄曰,力軌反說文作讄或云作禱累功德以求福也以誄爲謚也
神祇,祈之反
素行,下孟反
不孫,音遜
則僭,子念反
坦,吐但反
蕩蕩,徒黨反魯讀坦蕩爲坦湯今從古
戚戚,千歷反
子温而厲,一本作子曰厲作例皇本作君子案此章說孔子德行依此文爲是也
