source,commentary
僖公第五何休學元年繼弑,申志反
斬衰,七雷反
聶北,女渉反
爲桓,于僞反下爲桓曷爲并下注爲諱爲桓爲内爲僖皆同
夏陽,戸雅反
大平,音泰
陳儀,左氏作夷儀
復言,扶又反下同
鄫子,似陵反
而縊,一賜反一本作榏於革反
因見,賢徧反
淫泆,音逸
于朾,勑貞反又他丁反左氏作檉
惡之,烏路反下同
于纓,左氏作偃
于犂,力知反又力兮反左氏作酈
莒挐,女居反一音女加反一本作茹音同
内難,乃旦反下同
南涘,音俟
曰嘻,許其反
抗輈,竹由反車轅也
外購,古豆反
去氏,起吕反
與殺,音預又如字下申志反
差輕,初賣反又初佳反
別逆,彼列反
二年爲桓,于僞反下爲桓曷爲注深爲同
見桓,賢徧反下傳荀息見并注同
復發,扶又反
倉卒,寸忽反
夏陽,左氏作下陽
安與,音餘下者與見與同
不應,應對之應
虞郭,音虢又如字注及下同
屈産,具物反
之乗,繩證反注及下同
垂棘,一本作蕀音同
内藏,古浪反注同
内廏,九又反
何喪,息浪反
知則,音智下及注同
而好,呼報反
牽馬,本又作掔音同
巳長,丁丈反注同
又惡,烏路反
戲謔,許畧反
之別,彼列反
貫澤,古亂反二傳無澤字
徧至,音遍下同
三年大平,音泰
飭過,音勑下同
理冤,於元反
澍雨,之樹反
其應,應對之應後災祥之應皆放此
易也,以豉反注同
不爲,于僞反
無障,之亮反一音章注同
障斷,丁管反
曰溪,口兮反
無貯,中吕反
莅盟,音利又音類注同
以見,賢徧反下同
遣使,所吏反
四年蔡潰,戸内反下及注同
重出,直用反
惡蔡,烏路反下惡其專并六年注同
于陘,音刑
召陵,上照反下文同
屈完,居勿反
卒暴,寸忽反
爲下,于爲反下爲桓公同
去月,起吕反
方見,賢徧反
袁僑,其驕反一本作驕音同
之重,直用反又直容反
之復,扶又反年末乃復同又音福
而亟,去反
數侵,音朔
若綫,思賤反
而攘,如羊反却也
卒怗,他協反一本作貼服也劉兆同廣雅云靜也玉篇又丁簟反一本作拈或音章貶反
濤塗,徒刀反
辟軍,匹亦反又音避下同
濵海,音賔
涯也,五佳反
近海,附近之近
所便,婢面反
沛澤,音貝又普貝反草棘曰沛漸洳曰澤
漸,子廉反
洳,人庶反
故令,力呈反
所傳,丈專反
公孫慈,左氏作兹
患誑,九況反
五年今舎,音捨
爲下,于僞反
初冠,古亂反
如牟,莫侯反
首戴,左氏作首丘
殊別,彼列反
再見,賢徧反
省文,所景反下同
不與,音預
爲解,古賣反
比殺,申志反
知去,起吕反下同
戮力,音六又作勠力彫反
六年彊也,其良反
七年子款,苦管反
寗毋,音無或音某
八年于洮,他刀反
遣使,所吏反下録使同
大廟,音泰
始見,賢徧反下同
以省,所景反
篡嫡,初患反下音的下同
九年禦說,音恱
爲襄,于僞反下注爲天爲桓皆同
惡不,烏路反
勝其,音升
而笄,古兮反
不泄,息列反
逺別,彼列反
簪也,莊林反
猶俠,音恊
不預,音豫
詭諸,九委反
殺其,音弑下及注放此
冠子,古亂反
見矣,賢徧反
十年君卓子,勑角反又丁角反左氏經無于字
舎此,音捨下同
驪姬,力知反
少傅,詩照反
大傅,音泰
之選,息戀反
欲爲,于僞反下文爲文公不爲故爲皆同
廢長,丁丈反注同
嘗訊,音信上問下曰訊
不背,音佩
郷生,許亮反
所復,扶又反下同
欲難,乃旦反
殺夫,音扶
二孺,如住反
踊爲,音勇豫也
言渾,戸昆反又戸本反下同
美見,賢徧反下同
較然,音角下同
大雨,于付反
雹,歩角反
十一年㔻鄭父,普悲反
