source,commentary
莊公第三何休學元年君殺,申志反下皆同
孫于,音遜下及注皆同孫猶遁也
遁也,徒困反
與殺,音預下同
譖公,側鳩反加誣曰譖
將上,時掌反下同
拹幹,路合反本又作搚亦作拉皆同折聲也幹音古旦反脇也
背本,音佩
蒯聵,苦怪反下五怪反
見王,賢徧反下同
爲内,于僞反下爲卑爲營同
逐去,起吕反
單伯,音善後放此
逆王姬,左氏作送王姬
共治,直吏反
之好,呼報反
風㫖,如字又方鳳反
陽倡,昌亮反
隂和,戸卧反
惡天,烏路反
齊衰,音咨下七雷反
爲解,古賣反
必爲,于僞反下必爲爲襄公并注同
逺別,彼列反
大卑,音泰一音他賀反
來錫,星歷反
令有,力呈反
虎賁,音奔
鈇鉞,音甫又方于反下音越
秬,音巨黒黍也
鬯,勑亮反香酒
善行,下孟反下同
復加,扶又反
尤悖,補内反
郱,歩丁反
鄑,子斯反又音晉
郚,音吾
二年幼少,詩照反
于郜,古報反二傳作禚四年亦爾
則近,附近之近亦如字
三年溺,乃歷反
不見,賢徧反下皆同
以酅,戸圭反
共祭,音恭
難辭,乃旦反下皆同
惡公,烏路反
四年曰犒,苦報反勞也
絶期,音基
絶緦,音絲
爲襄,于僞反下爲賢注爲諱及下注爲諱爲襄同
亨乎,普庚反注同煑殺也
祖禰,乃禮反
師喪,息浪反注同
蓍曰,音尸
筮,市利反
幾世,居豈反
崧髙,息忠反本亦作嵩
怒與,音餘
無說,音恱注同
說懌,音亦
將去,起吕反下及注同
若行,下孟反注同
於治,直吏反
闃其,苦鵙反
大斂,力驗反
夾之,古洽反
以見,賢徧反下同
以共,音恭
可勝,音升
不復,扶又反
五年倪,五兮反二傳皆作郳
黎來,力兮反
小邾婁,力居反二傳亦無婁字
得見,賢徧反
爲僖,于僞反下文注同
六年之稱,尺證反
一使,所吏反
令交,力呈反
爲王,于僞反下因爲不爲危録皆同
不復,扶又反下皆同
殺而,申志反下皆同
屬託,音燭
螟,亡丁反
衞寶,左氏經作䘙俘
極惡,烏路反
七年辛卯夜,一本無夜字榖梁作昔
