source,commentary
成公第八何休學元年舒恒,如字緩也尚書作豫
奧若,本又作燠於六反煖也
幼少,詩召反
甲鎧,苦代反
辟土,婢亦反
粥貨,羊六反
貿戎,音茂一音茅左氏作茅戎
二年新築,音竹
公子手,一本作午左氏作首
鞌,音安
以見,賢徧反年末注同
惡内,烏路反
不使,所吏反下及注使乎大夫同
佚獲,音逸下同一本作失
不去,起吕反
師還,音環注同
逡巡,七巡反
頃公,音傾
驂乗,繩證反
道尚,時亮反
公操,七刀反持也
法斮,莊畧反又仕畧反斬也
死難,乃旦反
姪子,大結反又丈乙反
踊于,音勇上也
棓,普口反又歩侯反髙下有絶加躡板曰棓
而闚,去規反本又作窺
上也,時掌反
加躡,女輒反
或跛,布可反
或眇,亡小反
迓跛,本又作訝五嫁反迎也
致飱,音孫
腍,而審反
踦閭,居倚反踦足也又音於倚反又初義反何云閉一扇開一扇一人在外一人在内曰踦閭
芻,初俱反
蕘,如遥反
之甗,音言又魚輦反又音彦邑也
爲質,音致下注及下同
眣魯,音舜又丑乙反又達結反
之使,所吏反
爲之,于僞反注皆同
公鮑,白卯反
侯遬,音速
汶陽,音問
一處,昌慮反
數道,所角反下音導
三年衞繆,音穆
素縞,古老反
幼少,詩召反下同
大重,音泰一音他賀反
去疾,起呂反
為內,于偽反
將咎如,咎音古刀反左氏作廧咎如
尋繹,音亦
惡之,烏路反下同
屢盟,力住反
用長,丁丈反
反復,扶又反
數侵,所角反下同
比周,毗志反
四年伯臤,苦刃反本或作堅
五年荀秀,左氏作荀首
壅河,於勇反
不㳅,音流
為天,于偽反
通道,音導
湨,古閴反
徧刺,音遍
又重,直用反
蟲牢,直弓反下力刀反
六年得復,扶又反
而好,呼報反
取鄟,市轉反又音專
諱亟,去兾反注同
魯背,音佩
屬相,音燭
伯費,音秘
為中,于偽反
故去,起呂反
七年鼷鼠,音兮
重有,直用反下同
伐郯,音談
見者,賢徧反
八年曰嘻,許其反
所喪,息浪反
語之,魚據反
履緰,音須
趙括,古活反
以見,賢徧反
瑞應,應對之應
爵稱,尺證反
為王,于偽反下爲魯爲下同
幼少,詩召反
勞來,力報本下力代反
來媵,以證反又繩證反
九年悖義,布内反
廟見,賢徧反下同
操禮,七刀反
以別,彼列反
且爲,于僞反
復發,扶又反
莒潰,戸内反
十年重難,乃旦反
數卜,所角反
怨懟,直類反
侈也,昌氏反大也
妬,丁故反
取十,七住反本或作娶
侯獳,乃侯反
去冬,起吕反
惡成,烏路反
今復,扶又反
十一年郤州,本亦作犫尺由反
十二年沙澤,素禾反又如字二傳作瑣澤定七年同
十三年郤錡,魚綺反
鑿行,在洛反造意也
復出,扶又反
伯廬,力吳反本亦作盧
十四年凡取,本又作娶
十五年未見,賢徧反下同年末及注並同
復氏,扶又反年内同
使于,所吏反及下使子同
有長,丁丈反
相之,息亮反下同
殺子,音試
皆雜,七合反又如字
世子戌,音恤本或作成
爲篡,于僞反
宋共,音恭
士燮,息協反
無咎,其九反
子鰌,音秋
所傳,直專反
之行,下孟反
差醇,初賣反下音純
葉公,舒渉反下文同
者說,音恱
十六年少陽,詩召反
復食,扶又反
欒,力官反
黶,於斬反
冥也,亡定反又亡丁反
其治,直吏反
鄢陵,於晚反又於建反
于泓,烏宏反
王痍,音夷傷也
所中,丁仲反
爲重,于僞反下爲代公同
恚,一睡反
易也,以豉反注及下同
復舉,扶又反下而復同
喜時,左傳作欣時
令專,力呈反
舎是,音捨注同下傳舎臣放此
無難,乃旦反注同
招丘,章遥反又上饒反二傳作苕丘
悕矣,音希悲也
別嬰,彼列反
出使,所吏反
十七年柯陵,古河反
因見,賢徧反下同
惡,如字又火吳反
池,如字又大河反
蜚林,芳尾反又音配
泮宫,音判本又作郊
吿牷,音全
荀罃,乙耕反
貍,力之反
軫,之忍反左氏作脤榖梁作蜃
以爲,于僞反下文爲公同
以激,古狄反
貜且,俱縛反下子餘反
十八年復入,扶又反注同
楚爲,于僞反下爲宋同
士匄,古害反
鹿囿,音又
士彭,二傳作士魴襄十二年同
崔杼,直吕反
虚朾,起魚反下勑丁反
