source,commentary
士冠,古亂反
禮第一,鄭云童子狅職居士位年二十而冠主人玄冠朝服則是仕於天子諸侯之士朝服皮弁素積古者四民世事士之子恒爲士
士冠,古亂反下以意求之
筮于,市例反
庿門,劉昌宗音廟案庿古廟字
以蓍,音尸
謂禰,乃禮反父庿也
朝服,直遥反注同後朝服放此
緇帶,側其反
素韠,音畢蔽膝也
黒繒,似陵反
再繚,音了劉音遼
長三,直亮反凡度長短曰長直亮反度廣狹曰廣古曠反他皆放此
上廣,古曠反
以眡,音視本或作視下同
皮弁,皮彦反
爲緅,側留反劉子侯反
六入與,音餘
自辟,必亦反
卒吏,子忽反
假吏,古雅反
具饌,劉仕轉反一音士戀反
西塾,音孰劉又音育爾雅云門側之堂謂之塾
以畫,音獲下同
闑,魚列反門橜也
閾,音域劉況逼反門限
橜,其月反
閫,苦夲反劉音困
𣙗,魚列反
蹙,子六反
執筴,初革反
上韇,音獨
少儀,詩召反
右還,音旋後皆放此
識爻,戸交反
反還,音環音旋
作臚,力居反
撤去,起吕反
警也,居領反
爲衆,于僞反
擯者,必刄反劉方刄反
曰介,音界
直,音值下放此
東榮,如字劉云榮屋翼
堂深,申鴆反凡度淺深曰深後放此
承盥,音管
夏屋,戸雅反後同
罍,力回反
纁裳,許云反
韎,音妹又武拜反劉又武八反
韐,古洽反又音閤
之縓,七絹反范散騎音倉亂反
再染,如琰反下二字同
之赬,丑貞反
欲令,力呈反
下近,附近之近
緼,音温劉烏本反
韍,音弗
而幽,於糾反
茅,亡交反一音妹
蒐,所留反
名蒨,七見反
猶辟,必亦反下同
其要,一遥反
此莫,音暮
於朝,直遥反
夫玄,音扶
缺,依注音頍去蘂反又音跬劉屈絹反下皆同此
項,下講反
青組,音祖
屬于,章玉反注同
緇纚,山買反舊山綺反
笄,音雞
組紘,音宏纓從下而上者
同篋,苦協反
著頍,陟略反下著卷同
四綴,丁衞反
有𦁐,劉紀屈反
著卷,去圓反
名蔮,古內反
猶著,直略反
以㞵,土刀反
之簪,側金反
以上,時掌反
隋方,他果反狹而長
櫛實,莊乙反
于簞,音丹笥也
笥,息嗣反字林先字反
甒,亡甫反又音武
有篚,方尾反
實勺,上若反
觶,之豉反爵容三升也字林音至
角柶,音四匕也
脯醢,音海
如笭,力丁反一音泠
以㪺,九于反又音俱挹也
作廡,音武
一匴,素管反本或作篹
西坫,丁念反
無繅,音早
玉璂,音其
象邸,丁禮反
為篹,素管反劉音纂
為䄡,以占反
于阼,才故反
猶酢,才各反
袗𤣥,之刃反劉之慎反一音真同
紒,音計後同
錦縁,以絹反
并紐,女九反
道之,音導
當碑,彼冝反
相鄉,許亮反本又作嚮
近其,附近之近
作浣,戸管反
適子,丁歷反
辟主,音避下辟爲同
爲賔,于僞反下爲不同
乃祝,之又反一音之六反注皆同
鶬焉,七良反
復出,扶又反
見者,賢遍反
屬,音燭
面枋,音柄彼命反
薦脯,本又作􁀔子見反或作廌非也廌依字直買反解廌獸名後放此
啐,七内反
捷柶,初洽反本又作插亦作扱
見于母,賢遍反下及注入見如見見于君䞇見與見姑見母同
闈,音韋劉音暉宫中小門也
猶俠,古洽反劉古協反下同
應也,應對之應
處也,昌慮反
帷幕,武博反
後賔,戸豆反
奠贄,本又作摯音至
非朝,直遥反
少牢,詩召反
泲其,子禮反下同
淸糟,子曹反劉本作􁍧音糟
儷皮,音麗兩也
飲賔,於鴆反
皆與,音預注同
爲介,音界
則醮,子召反劉側敎反
以盛,音成
由便,婢面反
撓之,劉奴髙反
爲聶,女輒反
折俎,之設反注同
嚌之,才計反嘗也
若殺,如字劉色例反下同
離肺,芳吠反
扃,古螢反扛鼎也
鼏,亡歷反鼏覆也
胖,普半反
於鑊,戸郭反
曰亨,普庚反
爲鉉,玄犬反范古顔反劉音關又胡畎反
蠃醢,力禾反
螔,音移劉音夷
蝓,音揄劉又音由
爲蝸,力禾反又古華反
加俎嚌之,嚌音祭岀注
美稱,尺證反下之稱美稱同
能共,音恭
重有,直用反下注同
涖之,音利音類
惟祺,音其
爾女,音汝下同
作麋,亡悲反
黃耇,音茍
無疆,居良反竟也下同
疆竟,音敬又音景
之休,虚蚪反
亶,丁但反
時,劉本作古峕字
爲癉,劉音旦一音丁但反
爲嘏,古雅反又作假
旣湑,息吕反
之祜,音戸福也
于假,古雅反大也
長幼,丁丈反
作父,音甫又如字下同
屨,九遇反
青絇,其于反
繶,於力反
純,章允反劉之閏反注下同
縫中,扶用反
紃也,音旬
純縁,以絹反
以魁,苦回反
柎,方于反劉音鈇
蜃,上忍反
蛤,音閤
以繢,戸内反
繐屨,音歳
大古,音泰注同
齊則,側皆反注同本亦作齋
其緌,如離反注同
而敝,婢世反劉齋斃反
以上,時掌反下以上同
適子,丁歷反本又作嫡
母追,音牟下丁回反注同
猶堆,丁回反本或作塠同
殷冔,況甫反
於槃,畔干反
幠,火吳反
篡,初患反
殺,本又作弑亦作試同申志反下同
坊記,音防
之殺,色界反舊所例反注同
而諡,時志反
