source,commentary
少牢饋食禮第十六,鄭云諸侯之卿大夫祭其祖禰於庿之禮
少牢,詩召反後放此養牲所曰牢少牢羊豕也
而芻,初俱反猶養也
丁己,音紀注皆同
先諏,子須反
朝服,直遥反後朝服皆放此
上韇,徒木反
大庿,音泰下文大筮大祝皆同
蓍之,音尸
圜而,音宣反
重以,直用反
占繇,直又反卦兆辭
由便,婢面反後皆同
畫地,音獲
命滌,大歷反
當共,音恭
且齊,側皆反下同
滌漑,古愛反本作濯
又爲,于僞反下爲此爲尸同
下人,户嫁反
比於,毗志反次也注同
刲羊,苦圭反
省也,所景反
人摡,古愛反
割亨,普庚反
廩人,力甚反注同
甑甗,子孕反下魚展反又音言劉音彦又魚變反
與敦,音對劉又都愛反後皆放此
爲烝,之膺反
放于,方往反注同猶依也
羮定,多佞反
右胖,音判
髀,歩禮反又方爾反
臑,奴到反又人于反
膞,劉音純說文之允反
骼,音格又音各下同
脡,他頂反
猶上,時掌反下同
近竅,附近之近下苦弔反
從前,劉子容反
䋫,側耕反後同
併也,歩頂反下文同
作辯,音遍一音皮莧反
作脾,必爾反又婢支反
溷,音患又戸困反
腴,羊朱反
副倅,七内反
卒脀,之承反
郷内,許亮反
兩甒,亡甫反注廡同音
棜,於據反
去足,起吕反
設罍,音雷
有枓,音主
㪺水,九于反劉又苦侯反
爲實,于僞反下爲尸爲將爲其爲神同
槃匜,以支反
與簞,音丹
于奥,烏報反
神坐,才臥反
道之,音導下爲道同
作枋,彼命反
以從,如字又才用反後放此
以相,息亮反注同助也
肵俎,音祈
長朼,丁丈反注及下賔長同
爲刌,七本反
俎拒,音巨
進腠,七豆反
相見,賢遍反
用鮒,音附
令其,力呈反
被錫,依注讀爲髲鬄上音皮義反下大計反劉士歷反下同
侈袂,本又作栘昌爾反
醓,他感反
蠃,力禾反
韭菹,側魚反作葅亦同
或剔,他計反
之紒,音計
不纚,所買反又所綺反
亦衣,於旣反
綃衣,音消
爲緆,音羊
爲蝸,力禾反又工華反
相從,息亮反注及下注同
啓㑹,古外反及下同
以重,直容反注同
祝祝,下之又反
剛鬣,力輒反
普淖,女孝反
皆辟,音避又房益反下同
後尸,戸豆反
奉槃,芳勇反下同
没霤,力又反
妥尸,他果反
不啐,七内反
而殺,所界反後禮殺同
隋祭,許規反劉相規反下同
辯,音遍
㨎于,如帨反劉而誰反
作徧,音遍後皆同
重言,直用反
直於,音值下注直室同
皆芼,亡報反
有柶,音四
尸扱,初洽反
用薇,音㣲
先食,作飲飯者皆非
啗之,大敢反
嚌之,丁計反
羞胾,莊吏反
臐,許云反
膮,許堯反
又復,扶又反下復嘗同
小數,所角反
獨侑,音又
爲祝,于僞反下同
操以,七刀反
乃酳,音胤又士刃反
旣食,音寺
又飲,於鴆反
樂之,音洛
從也,子容反
爲蹙,子六反
尸醋,才各反
以綏,許規反劉相規反并注挼及墮亦放此下皆同
受嘏,古雅反
摶之,大官反
無疆,居良反
于女,音汝下同
來女,依注音釐力之反賜也劉音釐亦音來力代反亦訓賜也下音汝
猶傳,丈專反
袂,音決
臷,大結反劉土結反
挂于,俱賣反又音卦
屬于,音燭
尻,苦刀反
折一,之設反後同
辟人,音避
猶養,子亮反下文同
尸謖,所六反
爲不,于僞反
四人𧃊,音餕
乃辯,音遍下同
湆于,去及反
