source,commentary
特牲饋食禮第十五,鄭云諸侯之士以歲時祭其祖庿之禮
不諏,子須反謀也
職䙝,息列反
為詛,莊助反
來與,音預
闑西,魚列反
閾外,于逼反又況逼反
為筮,于偽反下為神為視皆同
作槷,魚列反
作蹙,子六反
西塾,音孰
謂蓍,音尸
之長,丁丈反下長占并注同
言妃,音配又芳非反
禫月,大感反
還即,音環
由便,婢靣反後放此
畫地,音獲
其馮,音憑
主人辟,劉芳益反一音避
傳命,丈專反下同
將涖,音利又音類
有鼏,亡狄反
棜在,於庶反
從也,子容反
木轝,音預
鈃,音刑
兩敦,音對劉又都愛反後放此
當夾,古洽反劉古協反後皆同
近南,附近之近下同
兄弟從,如字又才用反後以意求之
濯漑,古愛反
省文,所景反下文省同
以筴,初革反
羮飪,而甚反
視饎,尺志反注糦同
齊坫,丁念反
亨于,普庚反注及下注不能亨亨者同
以鑊,戸郭反
漑之,古愛反
釡鬵,音尋劉側林反
藉用,慈夜反
萑,音完細葦也
細葦,于鬼反
尸盥,音管
匜,音移
簞,音丹
不揮,許韋反
凡郷,許亮反下同
敷席,音孚本又作鋪普吳反後同
纚,所買反又所綺反
宵,音消依字作綃綺屬
猶辦,皮莧反
少牢,詩召反下少牢皆同
蝸醢,力禾反
直室,音值
賔長,丁丈反下注庭長下賔長弟長并注放此
用鮒,音附
爲其,于僞反下當爲不爲爲將爲改同
道之,音導下以道猶道同
旣錯,七故反下文及注同
朼載,必履反
刊其,若干反
惡桑,烏路反
抽扃,古熒反
東枋,音柄本亦作柄下同
升肵,音祈
鈃芼,亡報反
啓㑹,古外反下并下注於㑹同
祝曰,州又反下文卒祝祝曰同
普淖,女孝反
爲厭,一葉反
詔侑,音又
武方,音無
妥尸,他果反劉湯回反
彊之,其丈反
挼祭,依注音墮許恚反劉相恚反後隋祭挼祭皆放此
㨎醢,如恱反劉而玄反又而誰反後同
啐酒,七内反
刌肺,寸本反
齊敬,側皆反
共之,音恭
菜和,戸臥反下不和同
客絮,丑慮反調和之也
湆,去及反
不嚌,才計反
先食,悉薦反又如字
啗之,大敢反
三飯,扶晩反注及下同
膮,許堯反
炙,章夜反下肝炙同
胾醢,莊吏反
得䋫,側耕反
舉骼,音格又音各後皆同
不復,扶又反下爲復復拜不復并復入同
者三,息暫反
盛肵,音成注同
三个,古賀反注干個同
及臑,乃報反
酳,以刃反又士刃反
樂之,音洛
下大,戸嫁反下下尸同
以醋,才各反
聽嘏,古雅反受福曰嘏嘏長也大也
摶黍,大官反
挂于,俱賣反一音卦注同
奉納,芳勇反
季少,詩召反下同下少年之少亦放此
以燔,音煩
爲主,于僞反下爲絶爲異爲將爲酬必爲同
不提,丁禮反
染汚,而漸反
襲處,昌慮反
之別,彼列反
之與,音餘下爲之與燕飲與同
位辯,音遍後皆同
加勺,時灼反
郷賔,許亮反
獻長,丁丈反注下皆同
薦脀,之丞反
殺也,所界反下皆同
將傳,丈專反
孝弟,音悌
定好,呼報反
洗散,悉但反下皆同
猶養,羊亮反下同
供養,九用反
尸謖,所六反起也
爲將餕,于僞反下同
去之,起吕反
奠然,本或作暮或作𧃊
食𧃊,劉子峻反與餕同
有以,依注音似或如字
言女,音汝下同
其坐,才臥反
親昵,女乙反
厞用,扶未反
厭,一豔反
飫,於庶反
朝服,直遙反下皆同
韠,音畢
齊服,側皆反
順從,子容反下南從從橫同
饌于,扶轉反又如字
覆兩,芳伏反注同
盝,音鹿
瀝,音歷
且爲,于僞反下爲婦爲餕爲尸爲其同
裹之,音果
玄被,皮義反
若薇,音微
冬荁,音丸
苦荼,音徒
堇屬,音謹
膴膴,亡甫反
如飴,以之反
爲芐,音戸劉又音下
西辟,步曆反又音壁
直屋,音值
梠,音侣
皆去,起吕反
近南,附近之近
奉槃,芳勇反
淳沃,之純反劉音純
作激,古狄反一本作浮劉本作徼音敷
辟位,婢亦反又音避注同
逡,七旬反
遁,音旬
弟婦,大計反或作娣下弟同
姒婦,音似本或作似
燔燎,力召反或力弔反
肫,時倫反又之春反又之罪反
有併,步頂反
放而,方往反
數奇,居冝反下同
猶㨒,苦圭反
不提,丁禮反
髀,步禮反又方爾反
脡,他頂反
觳,戸角反又苦角反
辟大,音避
長兄,丁丈反注同
皆殽,戸交反
見政,賢遍反又如字
皆與,音預
