source,commentary
郷飲酒禮第四,鄭云諸侯之郷大夫三年大比將獻賢者能者於其君以禮賔之與之飲酒之禮
賔介,音界
知仁,音智
六行,下孟反下德行同
而頒,音班
大比,毗志反劉音鼻
少師,詩照反
邦索,色白反
禮屬,音燭下文共注同
尊長,丁丈反
警也,音景
所爲,于僞反
敷席,音孚又普吳反劉豐吳反
牖前,音酉
斯禁,如字劉音賜
二勺,上灼反
堂深,申鴆反後皆放此更不音
東榮,如字劉音營禮内皆放此
羮,如字劉戸庚反卷内皆同
定,丁佞反注同
一相,息亮反
傳命,丈專反
賔厭,於涉反推手曰揖引手曰厭巳下皆同
當楣,亡悲反
復拜,扶又反下復盥不復復重同
爲手,于僞反
坋汚,步困反劉扶問反
疑立,魚乞反又魚力反注同後疑立皆放此
趙盾,徒本反
小辟,音避劉房益反
設折,之設反注及下同
弗繚,音了劉力彫反又力弔反
嚌,才計反字或作嚙同嘗也
猶紾,音軫又徒展反劉徒典反一音土展反
以上,時掌反
坐挩,始銳反拭也注帨同
啐酒,七内反嘗也
專爲,于僞反下當爲爲工同
由便,婢面反下由便皆同
取觶,之豉反字林音至
殺於,所界反劉色側反下殺皆同
言疑,魚乞反又音嶷
省文,所景反
下賔,遐嫁反下下賔下主人禮下同
示徧,音遍下同
之長,丁丈反注下皆同
辯有,音遍注下皆同
相者,息亮反下及注同
何瑟,戸可反又音河擔也
挎,戸孤反一音口候反持也
之少,申召反下少長同
視瞭,音了
瞽,音古
矇,音蒙
冕見,賢遍反
則爲,于僞反下不爲同
擔之,丁甘反
近其,附近之近
則詨,戸孝反本又作傚同
君勞,力報反下勞賔同
使臣,所吏反下同
更是,音庚又古鸚反
賢知,音智
大師,音泰注大師大平大王同
則爲,于僞反注同
南陔,古才反
相風,上如字下方鳳反
復重,直用反
惡能,音烏
考父,音甫
和一,胡臥反
乃閒,間厠之閒注及下注笙間或閒音同
魚麗,力知反本或作離下同
纍,力追反
蔓,音万
宴樂,音洛下人樂同
之治,直吏反
之長,如字
關雎,七徐反
葛覃,大南反
卷耳,力轉反劉居晚反
召南,音邵注同
采蘋,毗人反
后妃,芳非反劉音配
于岐,其冝反一音祇
王業,如字劉于況反
之采,七代反
化被,皮義反
肆夏,戸雅反下同
繁遏,於葛反
作相,息亮反下及注同
爲有,于僞反下爲賔同
解,古賣反
惰,徒臥反
以監,古銜反
退共,九勇反注同
少長,丁丈反下及下庭長同
皆弟,大計反
以郷,許亮反下皆鄉同
相旅,息亮反下注升相同
仲別,彼列反下同
辟受,音避下辟國君同
媵爵,以證反又成證反送也
不弛,式氏反下同
傳請,丈專反
之少,申召反
爲僎,音遵
說屨,吐活反劉詩悅反注同
爲稅,始銳反
胾醢,莊吏反
郷設,許亮反本又作曏同
子札,壯八反
酒罷,皮賣反劉音皮
三重,直龍反下注同
公如,音若出注
人去,起吕反下同
之朝,直遙反下皆同
復自,扶又反下而復復差同
息勞,力報反下皆同
不殺,所八反注同劉色例反
以筋,居勤反
不與,音預注及篇末文注同
禮瀆,音獨劉又音濁
素韠,音畢
而衣,於旣反
布純,劉之閏反或章允反注同
純縁,以絹反
幂,迷狄反
亨于,普庚反下注亨狗同劉虚讓反
五挺,大頂反本亦作脡同
猶膱,音職本亦作樴音同
陳處,昌慮反
冠禮,古亂反
左胊,其于反屈中曰胊
胳肺,劉音格一音各
進奏,本又作腠同干豆反理也
前脛,戸定反
臂臑,乃報反字林人于反
膞,劉音純
猶㨒,苦圭反
作骼,古白反
降殺,所界反下同
其妨,如字一音芳亮反
之長,丁丈反
復差,初佳反又初賣反又初冝反
雖爲,于僞反
縮,所六反下同
霤,力又反
縮從,子容反下同
特縣,音玄
爲蹙,子六反
授從,才用反
